x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,y
1.0,-1.2052317825516699,0.586863409436961,-1.5112692074984113,-0.595000707518966,-0.08416494310499789,-0.7007945411364033,-0.4177903916865358,-0.649662544762496,-0.6994652770437375,0.6991103952645975,-1.205555003555887,-0.5762654245224664,-1.3104268768731866,-0.12922039934862717,0.726304342527041,0.0
1.0,0.7953521137201154,1.4253228770127946,-0.1144845818211249,-1.6642372951543654,0.8891879463855588,-1.2283766393496742,-1.924521813600121,0.3126052810585032,-0.37398975742996876,-0.6110876825502688,-0.3943883349820515,1.0736609872084275,-0.5373775033985462,0.17951703884564896,0.6963304067545623,0.0
1.0,0.533520760984167,0.08490125481293906,0.43279015728496856,-0.0659964185565256,-1.8233015279006746,-1.1924721564730685,-0.5453596541836528,0.16618766972525273,-0.3130324127173628,-0.778177479234956,-0.5880296914680637,-1.6238425746378462,1.9742093358182662,0.4384731535607156,-0.16434536939149968,1.0
1.0,-0.3282905607959245,0.20616359292281894,1.0777146357680814,0.13486253435119452,-1.1555825736074916,-0.2574355867790885,0.010085079951004862,0.4468469316466182,0.2523563994659718,-0.8335425541418922,-0.3829470254650471,1.159963272069341,1.1485643036995914,-0.6807779606548366,-1.0733657562194474,1.0
1.0,0.6229408961414605,-0.4979923102013919,1.4882365984719885,-0.2750489552830483,0.07604302951143549,0.3065614163400221,0.483304481636145,1.0878870959777613,1.1242978961595844,0.22553159314284207,0.08188307900636632,0.7757240212110748,-0.23764119292762603,0.5390222128018003,1.5569556602963426,0.0
1.0,3.0601772217719336,1.2942940433489023,1.405519878520353,2.2349249748965176,-1.3131984441179232,0.039719464395999736,0.07093252891004631,0.3799219868144968,1.364634529815915,-0.5520334848758655,0.0690649108845175,-1.7068792533458197,1.355864417364288,0.23151552405973225,1.116045958157351,0.0
1.0,1.1502344536087683,-1.8523415896049604,-0.5422453862657344,1.5685442686318578,0.3479896620381299,-0.46202814999228814,2.30808974788849,0.579339995399135,-0.4686244719221565,-1.0380366568822905,0.6141866755665406,-1.157870309623042,-0.2931178560389675,-0.24057556229622673,0.35329351209979776,1.0
1.0,0.7231624766022129,1.0375579581532282,1.2080043316832354,-0.007119514887136581,1.597996038122919,-0.41431550569910686,-1.6390617342402556,0.821902293772592,-0.9927977544051029,0.24247002882956697,0.9028469427385101,-0.33765402832615143,0.5652268832021599,0.5163248291692792,0.4679890348862737,0.0
1.0,-0.6275138028127359,-0.047422494836093856,-1.8100677409571484,1.489309695790364,0.7090608111523236,0.4009862569288841,1.055151035339418,-0.24892963468908444,1.0204787486539058,1.4625922038454493,-0.8647703028829449,-1.7186769081424358,0.4505098194836505,-0.1329365789564372,1.2120107780015519,0.0
1.0,-0.30564392144733576,-0.5320455046988076,-0.10112998874209848,1.010207292274026,0.8434649325878992,-1.8215124822826312,0.3764060604075966,-0.5565210851703898,0.4044168290313088,-1.7704379119786,-0.05012592220763673,-2.103326596494467,-0.5072121981298237,0.34708110980946133,-1.2227725205318218,1.0
1.0,-0.9500022977063393,2.225059390247026,0.20859784943494253,1.0194282952644835,0.3785392395886897,-0.07973559626000448,-1.1840716558584299,-0.06253099516796368,-1.7302677530143202,0.3056056259531664,0.7881739847463172,0.06800728019132778,-2.148783421657475,-0.3330648617377997,-0.6569237314852203,1.0
1.0,-0.41477655417995574,0.7743199722907002,0.9637671964357,1.5283914476006142,-0.4392771944087557,-0.5448774496240149,-1.7969107144551733,-0.8607091320894381,0.181357946009745,0.751049470289804,0.540141819371017,-1.2406195165702354,-0.7359206426732887,0.16799595077986687,0.7000009406018828,1.0
1.0,1.4948905955580138,0.030335360553347547,-0.8359450041585471,0.7500395505557174,0.8094458416836329,-0.2621198236164193,-0.48448005837720354,-0.18171823507581736,0.21347364236280883,0.06520109749983447,-1.0876030089031614,-0.572994954260436,-0.15228968559667339,1.6531312313550244,-0.9419574407942376,1.0
1.0,-0.028845360811045176,-0.6121183920242399,0.2963370956178262,-0.7958424816612738,-0.7145192162772233,0.258923420812691,0.9713048999912461,1.27043301542002,0.5607771765540667,1.5690345447427014,-0.5905372853250008,-0.8921858052174425,-0.6850293062526054,-0.3694130184741687,-0.29156486475505333,0.0
1.0,-1.0596712716366075,0.8810379587265784,0.02734523918228946,-0.6950939225537476,0.04937970590635914,0.9194909519902661,0.3904196940186089,0.5229113351967624,0.5432758437627951,2.438137499197686,-0.4719747348252964,-0.9238917712552752,0.8392462117578741,0.6237109894269526,-1.600642213868783,0.0
1.0,-0.6784661844539343,-0.6748115092037156,-0.6673815718413993,-2.2875553226302863,0.6954906902714086,-0.8406058446440967,-0.5144323074692316,-0.28034897311366536,0.999613905717384,-1.7029772500647615,-1.0359552615942615,-1.3208421850857939,0.23872216245264302,-0.8715261696904395,0.4873374500951512,0.0
1.0,1.473597844692236,-0.5037846623333644,-0.1945476723432682,0.3304104517170471,-0.04446305590142305,0.7029776248898107,0.668068522016878,0.058629303290657984,-0.46389559690066373,-1.0508798613354242,0.49883645119115966,-1.7184782676410884,1.372683146837473,-1.8385955487727428,0.3790054504719323,0.0
1.0,0.4371848763127578,-0.041734275193117294,0.2712670238512219,1.9524041829678733,-0.8222139342615322,-0.3273584723953064,-1.1970369304306872,-0.8021430331024733,0.06303018524226783,0.4719593915690436,-0.27224499762323634,0.6164955276363527,-0.10426007421852415,-1.6293119832065752,-0.765767277376212,1.0
1.0,0.5633355141729974,-0.5873039679973302,0.6451941519532026,-0.21789928734629646,-0.005268529569303325,0.7656608679883206,1.3888772952053572,0.700699858045028,-0.7658058292700398,-1.918672864145385,-0.6999100312089759,0.40991763345021165,-0.3557389946743827,-1.3867892940268007,-0.8913165793826716,1.0
1.0,0.07535833455161046,0.08551683651608098,0.3105719361060383,0.6722980378044119,0.5210359829208062,-0.08907782092397239,0.5144007046778206,-0.11024754454002746,0.8718578229448349,-0.893714294575327,0.15749752137949974,1.4002232077579264,1.0835767321510312,-0.9054653665576009,0.3826274625006987,0.0
1.0,0.8322567975510671,-1.9910112561349194,-0.6422935519092375,-0.02277722619718393,0.573420466148132,-0.4735014511611057,1.580786439973682,1.0917351409896718,0.4901625855012158,-1.7587803538153577,-0.029856211926406043,-1.1961994736189063,-1.3214363756957208,-1.750585196293698,1.0901131441651721,0.0
1.0,-0.2348595086402006,-2.2614609832183876,0.918958091309337,-1.2959119384519469,-0.45431602757926326,-2.522169334665595,-1.0253698790328933,-0.5179429310040757,-0.23289294654497406,0.10139945207063135,-0.7568084673768553,-0.03718722933099286,-0.7530174085479411,-0.33103700635359856,-0.3649610938048649,0.0
1.0,-1.5754643905216696,-0.8478887433683172,2.2082516835418833,-1.1371417845175766,-0.699283686899221,0.5495266057293005,0.2196366063013212,-0.855939583512017,-0.743934012125022,1.5378374961172567,0.6097671046664257,-1.718551538916326,0.660650855369978,-0.00710212809286414,0.4922297578566709,1.0
1.0,0.9949687635650977,-1.453743981371524,0.04092800199729734,-0.33438565066141845,-0.2108332992149207,1.3316922014629737,0.05834331911942508,0.504346669999425,1.763500627469749,-0.6616850126404108,1.9409569933200093,-1.222809275969013,0.49036931553889274,0.6546948830836803,-2.1899119023941798,0.0
1.0,0.014317959570786605,1.0874180042641213,0.8238145321734218,0.5876113673239259,-1.2653774115152752,1.115895828514135,0.542532858004306,0.7560170615941775,0.41601261065658807,1.3250886435671199,-1.2245271957004846,2.048280065284865,-0.3160181164495469,-0.3226431042977789,-0.396832276616906,1.0
1.0,-0.4527079497775491,0.23365175017577863,-1.6821899161865161,-0.3934154382622607,-2.7138043429080345,1.9002123399917887,0.4856594472309562,-0.556537932280965,0.5290370748105191,-0.3915277453916813,1.5969024800350422,-0.050885870600898525,-1.5091970409793842,-0.7281215286923979,0.7964109535594743,1.0
1.0,-1.6164797675901719,-1.5834767698907022,-1.7751872866284624,-0.3867057306706314,1.8409575740840733,1.4899440846213534,0.15721931064044264,-0.7683618790411956,-0.04584249375290872,-0.31821437431311955,-0.20479911123187622,-1.2333460874478541,1.1929305511952248,-1.00282169903768,0.4827176599773174,0.0
1.0,1.004456430936423,0.6875518967287361,0.10704843050954069,-1.1330858358052782,0.3577685547252843,0.2925056238108416,0.08912464967546006,0.13765822287776727,1.970597785864126,-0.388915763069553,-1.9312004484552905,-0.6033693446038146,-1.6904985281287737,0.8911175415009225,0.99471367460952,0.0
1.0,0.5190528841103317,1.3731379240220145,0.19081246591759857,0.3589551637658417,-0.9423369085394541,-0.7881444063826192,0.426838376402555,-0.07999803846432392,0.5846283496285892,-1.2252519778010669,0.04814822779720601,-0.7240342044739246,0.002616201749046264,0.25182260032524667,-0.6454178238237812,1.0
1.0,-0.6133471991845012,-0.0005590698650252532,-0.08544003544840029,-0.8850811723397606,1.0683714683265984,0.29843643380156387,-0.19006542367281937,-0.45121789198803064,0.4669232333272786,0.37719222165270144,0.3654587963102842,0.5953865416055795,0.46268139002294123,-1.2378355112413433,0.7340910227032663,0.0
1.0,0.24520021774215067,-0.9108291048751249,-2.1931059423496997,-0.8510107983306184,0.1346764965786023,-0.14783185880685445,-1.0581065527331588,-0.9216436639355414,1.4595895697067358,1.4672653790278534,-0.18933555310420924,0.19245522917421484,0.28133634624633225,-0.2583636164328799,0.5890613390125835,0.0
1.0,-0.008939140246935259,-1.080414470944378,1.426532945260695,-1.9760048204725236,0.3314622620360317,-1.9506434930071779,0.16720410977142558,0.7294295297610892,-0.15378412826816484,0.7855697470551872,1.2254604425686224,-0.7218372657388801,-0.5435986664572142,0.0008060115500893047,1.2889609389690382,0.0
1.0,1.5732882839499596,0.062121347224353064,-1.101940459489607,0.45231349079611005,1.1083683018117387,0.7036988042923884,1.6659211102638627,-0.6024080532809198,1.4024048223126373,0.8717318173583498,0.7482854623241804,0.6481608283154112,0.99898745918824,-2.118781856882165,0.7435094097645515,0.0
1.0,-0.8805288688469959,-0.45769856458550057,0.39187968530639805,1.2079894101499853,-0.8474825568208811,0.26943385805833486,0.37926915269480915,-1.9735645306110072,-0.5476178040322952,-0.45433922498339974,-0.24801561713222764,0.16510205803856048,0.055968125336860505,-0.6823409954124564,0.6339976841361687,1.0
1.0,0.5805997248283048,0.9333683649280065,-0.33398828251679125,0.4190918030310021,-0.6010998188759773,-0.8604740752615267,-0.07093760493386184,0.3691924112085324,-2.780908175945982,-1.0921341726555234,0.7494863070701719,1.3106125831670432,-0.5433136891685347,0.3281415790174931,0.6945951950314913,1.0
1.0,0.18386541039799298,-0.14253729283271166,-0.3349449873093634,0.04147244088352114,0.8838894993946663,0.41984311942454056,-0.5171278390799497,0.09923229053871073,2.067975943163703,-1.2258141444895658,1.8137175705696036,0.5617490922987809,1.5655657131577314,-1.451535463372964,-1.1571983501693872,0.0
1.0,-1.3122300588949884,-1.1367110707640504,0.3480538895528394,1.053679082295804,1.1098214179466834,0.007335211691902412,1.1047147720182073,0.22073691714681798,1.1325638137130507,0.8970409731072824,-1.294540843641943,0.6756805179805393,1.1710221290597456,0.5425608060772252,-0.10796285025122668,1.0
1.0,-1.5455856511982533,-0.2287286709914732,1.52900620809995,0.12875535231636556,-0.1573624333758449,0.5070101942482257,-1.1398875939288504,0.24781537657891145,-0.3891860388267192,-0.6022847586463382,0.5356360712751569,-0.2717332671599538,-0.17694083450757622,-1.1657034820742407,-0.32392275270002296,1.0
1.0,-0.6019382636039017,-2.6146063308080074,-0.17810508721455165,-0.8236175700575806,0.5891177094677322,1.8728799251576054,-1.1047234270196868,0.5286986964372958,-0.7090285645474746,-1.0012370598738265,0.6435512308296748,0.3863645126771055,-0.6485437484252232,1.2546915855110776,-0.3382277107775338,0.0
1.0,0.2793802073369661,0.177441227581849,-0.19057587536584458,0.023186601809449398,1.3629547434447455,0.4480669581565811,0.8858633153591374,-1.417108452479098,1.1066753754409226,-1.7144275309590002,0.5105423705849512,-0.5720124450525526,0.47596603346642985,0.38193637340290315,0.25059939059457503,0.0
1.0,-0.7235643422972033,0.2966434133027954,0.34724704997916833,1.2025569713769135,0.866443659488455,-0.8955871803638423,0.814840771123858,-0.09559161690767037,1.5614855760355724,-0.9633516508302427,3.514306805692195,0.5982794944680517,-1.8221003139352896,0.04233071110830523,-0.3604229293616418,0.0
1.0,0.5963919277875969,0.9666524251460313,0.1695974054424876,1.0996573955145583,1.5531486805774462,2.305061951890301,1.5249894971285287,0.9222630093724596,1.9465236487368556,-0.7917431664254604,-0.34380809333625645,-0.5375612051492149,-1.106155141358199,0.39630015759117687,0.9746661794785646,0.0
1.0,-1.1298114803111345,0.16402996790075636,0.18610388807893682,-1.404765489827505,-0.29866829634951697,0.250031058814496,-1.2808212151910887,0.39055619373625877,-0.13989482492526856,-0.5802420057580556,0.7650704049256237,2.1137092477563306,2.2837337227118173,0.124337529132855,0.30168974907342777,0.0
1.0,0.5967577603310411,0.8255336498056763,0.5252394541603714,-1.1098068094794782,-0.600866533605749,0.9070777014732108,-0.020185739361643806,0.5198723089142672,0.3499300666071042,-0.8888877086078328,-0.9032180726702274,-0.9898608429212276,-0.37586837869805706,0.135761129908495,0.1997104735031338,0.0
1.0,0.9723117636008494,0.8208516927090876,-0.6900176945688608,1.3134378807512173,0.18979910604336192,0.604296424412983,-0.22827401012996315,0.3458755850784045,0.2897457882171853,-0.5517115927973615,-0.5718829323050442,1.502843012467923,1.309095974259414,0.5580281785741028,-1.2086958684714295,1.0
1.0,0.209310331983638,0.4966408301597523,-0.4043777450440484,0.601281867651242,0.411739643304326,-0.577108088799084,0.8973229535972008,-0.7670597202610986,-0.2258768676344528,0.5329930103351733,-1.034335752445686,1.5363354782968346,1.4448973229004223,-0.4712612088614586,-0.6191366740436283,1.0
1.0,-1.7346314203353725,0.5744580903093635,-0.06250386446656446,0.7739203610063858,0.4695276132916423,0.3673095040061029,1.1564661650889347,-0.31391696967333765,-0.596794189814239,-0.33498477328907883,0.6691650768713585,0.7023283982112045,-0.4038832560649113,0.11669105525395039,-0.6008782728192062,1.0
1.0,0.19763736509539845,0.34379857820885545,-1.0316537946534146,0.3360893767169665,1.085516165470573,0.8131689197543839,0.08280642804129665,0.5064549279018181,0.8117187280103209,0.7701842388339182,0.5260298766143422,0.7419400890671238,2.6636262828293993,-0.41662742936696767,-0.20044068948769383,0.0
1.0,0.41827196078705314,-1.8191381023602458,-0.8465343426207611,0.9670396405076519,0.2406573779193046,-1.7483080903251154,0.9028569364296667,-1.6912358998421078,-0.2198610886136739,1.1280750407279645,-1.462639639215871,0.018330112241896377,-2.1173392823674844,0.26346950985463413,1.3363369977819546,1.0
1.0,0.7834766666976355,0.2761496596761537,0.09409136984649459,-0.8961128112525045,-0.7545705476591054,1.2076763097029528,0.38768050014950434,-1.3048518119036445,-1.0338716159508754,-0.2724628627871944,1.1603133914765973,0.7448688025579151,0.8959019484486979,1.4175683887975117,0.7075820896259097,1.0
1.0,-0.04129974054586106,0.6269336018628259,-2.9120355411367718,0.9469120100357765,-2.224888428025237,0.3571173660371831,0.20503291095654252,-0.2791561972935672,1.3194869188367293,-0.7824429809024808,-0.5991507481174941,0.9609797288209588,0.14706278674588288,1.980765090756747,-0.6413787423882195,1.0
1.0,-1.1210848306988819,0.08184911534040554,0.45694115543012226,-1.9028591581454912,-0.05399668593868827,0.08601395229920362,-0.8286072336950553,1.2010043109973398,0.7404611170060877,-0.2720071148689123,2.0408173231842617,1.450783198120355,1.545230110303516,2.213694155394151,-1.0341876029282406,0.0
1.0,0.24252871948510954,0.753052363925761,1.3240656699175672,2.0726227918213116,-1.1690720844991032,-0.40686689254500047,0.9580278807007105,-0.018123410529209204,-1.2712283601466072,0.316606256375798,0.4028284254861042,0.7432768748137191,0.5426274833276389,-0.93485982564891,1.0682049913646174,1.0
1.0,0.08411846910037683,-1.3825287469531993,0.9836733246259065,0.4086449131252884,0.1515024504733184,1.2829692861979005,-1.5532067669800456,1.0788004889401164,0.6740247848816578,1.2742173450290524,-0.0368494502922143,1.4731515702528564,-1.412741236451806,1.2039545221958827,0.4130482693668483,0.0
1.0,-0.11365310973158825,0.557252019852861,-0.7879617348868655,0.4209768148906991,-1.0165273369229113,2.091358365283011,-0.40202585516133027,-0.8624664231142789,0.26768748384099295,0.8328560452378956,-0.5397934916027981,-0.8361213256163812,-0.4938421320838284,-1.2868386453133476,-0.30991910324258864,1.0
1.0,2.229141895129902,0.6405365331620084,1.3148231096940843,0.3835842839153846,-0.9497029214773659,-0.7602905737150409,0.5796071899584954,-0.07868453303879491,-0.7097106441157588,-0.20419881026286218,0.09578928295651824,0.3349569123675698,1.110476021616641,-2.241386994065155,2.011057120696967,0.0
1.0,-0.4290149115638692,-1.467760830376532,-0.9761239431336228,-0.4417002821358205,0.21778863697779885,0.5476818970702064,-0.22448934860752393,-2.4795039456356003,1.107306065651589,1.1699073761418954,-0.05000419637501394,1.3438393164146296,0.7041419018300754,-1.0100468429026528,-0.6908546199902825,1.0
1.0,-0.7218846385578621,-1.1429752088804421,-1.8750969048681634,-1.1896222319623935,0.003576349277077982,-0.9158428249697863,0.40827299385537436,-0.7994920542033381,-0.5733739812172325,0.5911741624870659,0.14657832578882943,2.76340913219019,-1.0396418831055743,-0.6909729331740594,0.7899122213334733,1.0
1.0,0.8373016041138579,0.6049752885193688,-0.9285497948542552,-0.6419627872179379,2.079738208359618,0.679173377081724,0.2066683189394528,0.3402834643661306,1.9694290270482635,0.9127415800181452,0.930913620434614,0.05434138512589118,0.07033503362120185,-0.18228754588775908,0.6722762719931384,0.0
1.0,-1.0995628709635454,-0.04360896768278951,0.17544259540967522,-0.008186595958254246,0.8668511281821173,-0.4117592674629741,-0.5342296605011243,-0.3089523305582778,0.1461824890352226,-0.13066282213073258,0.42726253261674435,0.6555997910182916,0.4925417872133666,-1.7035600201941603,-0.09024297577262731,0.0
1.0,0.5256538907610404,-2.440692883616662,-1.1842280689816844,-1.009343306703668,-1.6802737193498831,-1.2831389816850187,-0.010743660684550542,-0.29767615519721685,-0.5197291900250564,-0.11203003811293538,1.4519200503880665,-0.04762855136722818,1.3915896966814998,0.8396109335904872,-0.4595078650167814,1.0
1.0,-1.01522127326919,1.1185435635290002,0.5475099181536878,0.1846712074277075,0.8800884739361055,-0.4344808985936877,-0.4199374349453469,0.6574542764446911,0.4590230229367621,0.03514173369425587,-0.3456831936723674,-1.4145939324131531,-1.446082111794799,1.1565713354676657,-0.05718425862010251,0.0
1.0,0.9837924298211276,0.0401990765261646,1.7938204584350985,-0.04797115812809128,0.7429824220677265,-1.5417788031162025,-1.1386492157785058,-0.021041495758875785,-0.5674144229099662,0.7344870132687453,-0.77891481763452,0.08507264640104592,2.3572581052771255,-1.1137182243058916,0.673312307540884,0.0
1.0,0.8795375252151241,-1.1778596389374683,0.8011179965220933,1.4659411934872622,0.8622578453661063,1.8984615020689926,2.4614377564523187,0.6471064023077735,0.19960569837577316,-0.8578961444588833,-0.8819974947806232,-2.4194526993361283,0.8164520849415877,1.5350924982098337,-0.6140450293437902,1.0
1.0,1.2133380584707267,2.405433766085549,-0.42550797203805335,0.15517954489835953,-0.8857118989470718,0.5852218524149685,0.8210781850447872,-0.98207174100203,0.024554500643008393,0.48509789878190424,0.1473453865686299,1.4778412025805991,-0.1962273948402083,1.6544117967033687,1.789669612244702,1.0
1.0,0.6044334733914299,-0.851285760522393,-1.141080676270837,-1.8144778427984263,1.320296883693542,-1.9298018992725658,-1.5110461666224269,-0.03614990899281627,-0.38113645861918605,0.1563974645151223,0.506191090683785,-0.18387122668020933,-0.9881557220339571,0.6583448532530392,-0.21255863085425133,0.0
1.0,0.03024728251682535,2.1782631377691803,-0.31667153734873565,1.6708052441848267,-0.44794521349024347,1.0769336582312308,1.2480731423988185,-1.6497929350759413,-0.9260499079319965,-0.42070234755333163,1.173767389140875,1.2048299945092007,1.4825038538718005,0.4725854574217708,1.8901912062917783,1.0
1.0,0.8105160173302769,0.5433009566593238,-0.6343567757958445,0.30401642295571807,-0.34608170324824183,0.49167920544830646,0.687308173766821,0.5018248165448166,-0.16544175281317405,0.12397849463631827,-1.2159222105060805,0.24271029650463902,0.5003266392053769,-1.1651137592725815,0.698224838556298,0.0
1.0,-1.3423196469101812,0.7355115780340234,0.834023960302739,-0.592323220853393,-0.469790038569071,0.25288837831075545,-0.4932569590700002,0.2854718577476537,1.0152858352667185,-0.14599086479539605,0.7963453154779447,0.06058368155213634,1.7336846680080933,-0.17609988339432048,0.4944084072719248,0.0
1.0,-0.4419699986023876,-0.3528827736537497,-0.350674913664026,1.4944031766492436,-0.0792091815900529,-0.6708759565031386,0.8535945050583853,-0.21769595507109052,0.32275804917599427,0.7549228429686985,0.37330570747213593,0.07562502035721877,-0.6539895064856457,-0.19141563058620406,-0.86722776881032,1.0
1.0,0.8134547787396297,0.6428903947212882,1.2577701798982044,-0.630788576444548,-0.9906313385245429,0.6395984362405277,0.13959330765765507,-0.6901804283267589,-0.3480093487914565,-0.4174714316527024,1.3927875877958722,0.23028632094131044,-0.7863280675634344,-0.07542751862058569,-0.37502879836140646,1.0
1.0,0.4039394902720815,-0.4478366925245188,0.09494314911750916,-0.6366871099690434,0.013135374474430266,-0.8773144772981853,-0.49260824057902236,-0.5169544990778508,0.11519472104878213,-1.0356880461420304,0.7241687449965103,-1.9792277303245094,1.0567006994204065,1.1032801080440493,0.5005291291660917,1.0
1.0,1.0395252343286758,0.3056974049224137,-0.6543788620911072,-0.808697367435567,-0.004306679121045099,-0.5929078586733456,-0.390349161285018,-0.1680578543008682,-0.10421906820756827,0.04035320280746189,-0.03335101425631581,-0.8801275605612712,0.22714756663775895,0.03233760967347784,2.0681925205185663,0.0
1.0,-0.39303038469096413,1.3534341911255674,0.8024869415836466,-0.17430023554389976,-2.1902639402513633,2.1417360944118027,-2.036623245212758,-0.3740421615857733,1.0968765593868852,-0.9389684738975739,1.2195702115879168,0.7089691825513519,-1.212348835672444,0.09739503868594995,-0.8928697684852676,1.0
1.0,-0.19792703350664456,-2.8736199970439515,1.1464543845615986,2.0885740635595296,0.8591083687478106,0.4995059068246587,0.16984811707578423,-0.7949153198329234,0.1838305641430578,-0.9252355196847877,-2.2321737063610136,-0.23097400460993253,-1.0437384844525297,-0.6670291030904524,-0.8885532275776203,1.0
1.0,1.4773653346969966,-1.1534431529308116,0.7389484591430509,0.9772641619469806,-0.6122360334337974,-0.06766650380616086,0.02832577686651002,-1.2509944862833855,0.1949521197505573,-0.8707139293723212,1.812530439473102,-0.5705445277427985,-0.7059220353660048,-0.8362229856473505,0.5115856124156,0.0
1.0,-1.7059606642380845,-1.5659004230669629,1.8487493756155136,3.0387463798324967,-0.8661918359466589,0.2730382157856175,0.7479430334364622,0.064689552569781,2.1840971959304305,0.6252099034242091,-0.02996544627877083,0.25862139759882935,0.05126288410047251,-1.2602419323564291,-0.9481860092833765,0.0
1.0,-0.1486518272832603,-0.025772922010389776,-0.35015922651343373,0.810143714682076,0.18716878394105663,0.19127583781754628,0.35316696563552,-0.920814119386523,-1.0086536513504398,-0.8822647365456844,-0.33774772692456245,1.414021996054647,-0.4478989045043641,-2.5834558916605346,-1.8050480540114648,1.0
1.0,-0.3341946746351653,0.0840839097307819,-0.04826498563367703,0.6053114615995879,1.7346384415620186,0.2640660139099587,-0.6511560588456774,-0.7411979088337985,-0.4840553171208,-0.8582654013586882,2.4257308568429883,-1.2871970086284696,0.059211029642150845,-0.06751775653343246,0.12068552377587724,0.0
1.0,-0.8225167878999499,-0.5955547694062375,-0.7051892330592486,-1.0226045070102068,-0.5760391043899677,1.5891541997524317,-0.72838386417699,1.1964763418923072,0.6074619719073179,0.6303029915627432,0.7345774040059135,-0.42512553417631077,-0.3676431274067772,0.2309675723298794,0.26275203958269555,0.0
1.0,0.9377632730680169,-1.2775971140040443,0.41213646344219507,-0.12450053876171986,-0.448307490418835,1.1831206231379825,0.04849939060037,1.5325395960719994,-0.8312824425375726,-0.7026969755280837,-1.1380817769361147,0.27075691451380884,0.018417291759055793,0.8185918186255793,0.2707798464159351,1.0
1.0,0.9729329651735172,-0.047834775615587265,-0.09512904391933921,-0.2785909353244112,-0.8240178310997623,1.374954506125237,-1.0027082235845137,-0.06747266186191944,-1.1906592671889247,-2.1023042355574484,0.6343538713630537,0.2293664282085782,1.6081050640968058,0.3819158208357359,1.2373484212356518,1.0
1.0,0.37532646393491065,-0.7280131303820485,-1.670675269406894,2.432099400216262,-0.6917030488892122,1.1696716485730985,-0.8880245192361246,1.6696419431397582,-0.20336133684080177,-0.23014735338307082,1.0574117901774516,-1.2788635596186628,-0.7928016792905734,0.28617882848336107,-0.22035081267375883,0.0
